,make,year,model,rating,source
1846,Jeep,2015,Cherokee,61,jdpower.com
1847,Jeep,2015,Compass,62,jdpower.com
1848,Jeep,2015,Grand Cherokee,70,jdpower.com
1849,Jeep,2015,Patriot,62,jdpower.com
1850,Jeep,2015,Renegade,-1,jdpower.com
1851,Jeep,2015,Wrangler,67,jdpower.com
1852,Jeep,2015,Wrangler Unlimited,67,jdpower.com
1853,Kia,2015,Cadenza,72,jdpower.com
1854,Kia,2015,Forte,73,jdpower.com
1855,Kia,2015,Forte 5-Door,73,jdpower.com
1856,Kia,2015,Forte Koup,73,jdpower.com
1857,Kia,2015,K900,-1,jdpower.com
1858,Kia,2015,Optima,76,jdpower.com
1859,Kia,2015,Optima Hybrid,76,jdpower.com
1860,Kia,2015,Sedona,73,jdpower.com
1861,Kia,2015,Sorento,73,jdpower.com
1862,Kia,2015,Soul,77,jdpower.com
1863,Kia,2015,Soul EV,-1,jdpower.com
1864,Kia,2015,Sportage,71,jdpower.com
1865,Lexus,2015,CT 200h,-1,jdpower.com
1866,Lexus,2015,ES 300h,-1,jdpower.com
1867,Lexus,2015,ES 350,-1,jdpower.com
1868,Lexus,2015,GS 350,-1,jdpower.com
1869,Lexus,2015,GS 450h,-1,jdpower.com
1870,Lexus,2015,GX 460,-1,jdpower.com
1871,Lexus,2015,IS 250,87,jdpower.com
1872,Lexus,2015,IS 250C,87,jdpower.com
1873,Lexus,2015,IS 350,87,jdpower.com
1874,Lexus,2015,IS 350C,87,jdpower.com
1875,Lexus,2015,LS 460,-1,jdpower.com
1876,Lexus,2015,LX 570,-1,jdpower.com
1877,Lexus,2015,NX 200t,-1,jdpower.com
1878,Lexus,2015,NX 300h,-1,jdpower.com
1879,Lexus,2015,RC 350,-1,jdpower.com
1880,Lexus,2015,RC F,-1,jdpower.com
1881,Lexus,2015,RX 350,-1,jdpower.com
1882,Lexus,2015,RX 450h,-1,jdpower.com
1883,Lincoln,2015,MKC,81,jdpower.com
1884,Lincoln,2015,MKS,78,jdpower.com
1885,Lincoln,2015,MKT,-1,jdpower.com
1886,Lincoln,2015,MKX,86,jdpower.com
1887,Lincoln,2015,MKZ,83,jdpower.com
1888,Lincoln,2015,Navigator,84,jdpower.com
1889,Lincoln,2015,Navigator L,84,jdpower.com
1890,Mazda,2015,CX-5,73,jdpower.com
1891,Mazda,2015,CX-9,65,jdpower.com
1892,Mazda,2015,MX-5 Miata,60,jdpower.com
1893,Mazda,2015,Mazda3,70,jdpower.com
1894,Mazda,2015,Mazda5,51,jdpower.com
1895,Mazda,2015,Mazda6,73,jdpower.com
1896,McLaren,2015,-1,-1,jdpower.com
1897,Mercedes-Benz,2015,B-Class,-1,jdpower.com
1898,Mercedes-Benz,2015,C-Class,80,jdpower.com
1899,Mercedes-Benz,2015,CLA-Class,-1,jdpower.com
1900,Mercedes-Benz,2015,CLS-Class,-1,jdpower.com
1901,Mercedes-Benz,2015,E-Class,84,jdpower.com
1902,Mercedes-Benz,2015,GL-Class,82,jdpower.com
1903,Mercedes-Benz,2015,GLA-Class,-1,jdpower.com
1904,Mercedes-Benz,2015,GLK-Class,83,jdpower.com
1905,Mercedes-Benz,2015,M-Class,84,jdpower.com
1906,Mercedes-Benz,2015,S-Class,87,jdpower.com
1907,Mercedes-Benz,2015,SL-Class,82,jdpower.com
1908,Mercedes-Benz,2015,SLK-Class,79,jdpower.com
1909,MINI,2015,Cooper Convertible,76,jdpower.com
1910,MINI,2015,Cooper Countryman,79,jdpower.com
1911,MINI,2015,Cooper Coupe,76,jdpower.com
1912,MINI,2015,Cooper Hardtop,-1,jdpower.com
1913,MINI,2015,Cooper Hardtop 4 Door,76,jdpower.com
1914,MINI,2015,Cooper Paceman,76,jdpower.com
1915,MINI,2015,Cooper Roadster,-1,jdpower.com
1916,Mitsubishi,2015,Lancer,65,jdpower.com
1917,Mitsubishi,2015,Mirage,53,jdpower.com
1918,Mitsubishi,2015,Outlander Sport,-1,jdpower.com
1919,Nissan,2015,370Z,-1,jdpower.com
1920,Nissan,2015,Altima,77,jdpower.com
1921,Nissan,2015,Armada,70,jdpower.com
1922,Nissan,2015,Frontier,73,jdpower.com
1923,Nissan,2015,GT-R,-1,jdpower.com
1924,Nissan,2015,JUKE,64,jdpower.com
1925,Nissan,2015,LEAF,70,jdpower.com
1926,Nissan,2015,Murano,78,jdpower.com
1927,Nissan,2015,NVP,-1,jdpower.com
1928,Nissan,2015,Pathfinder,68,jdpower.com
1929,Nissan,2015,Quest,74,jdpower.com
1930,Nissan,2015,Rogue,73,jdpower.com
1931,Nissan,2015,Rogue Select,73,jdpower.com
1932,Nissan,2015,Sentra,68,jdpower.com
1933,Nissan,2015,Titan,-1,jdpower.com
1934,Nissan,2015,Versa,65,jdpower.com
1935,Nissan,2015,Versa Note,65,jdpower.com
1936,Nissan,2015,Xterra,69,jdpower.com
1937,Porsche,2015,911,92,jdpower.com
1938,Porsche,2015,918 Spyder,-1,jdpower.com
1939,Porsche,2015,Boxster,87,jdpower.com
1940,Porsche,2015,Cayenne,87,jdpower.com
1941,Porsche,2015,Cayman,88,jdpower.com
1942,Porsche,2015,Macan,87,jdpower.com
1943,Scion,2015,FR-S,65,jdpower.com
1944,Scion,2015,iQ,-1,jdpower.com
1945,Scion,2015,tC,69,jdpower.com
1946,Scion,2015,xB,66,jdpower.com
1947,smart,2015,fortwo,32,jdpower.com
1948,smart,2015,fortwo electric drive,-1,jdpower.com
1949,Subaru,2015,BRZ,61,jdpower.com
1950,Subaru,2015,Forester,71,jdpower.com
1951,Subaru,2015,Impreza Sedan,71,jdpower.com
1952,Subaru,2015,Impreza Wagon,71,jdpower.com
1953,Subaru,2015,Legacy,72,jdpower.com
1954,Subaru,2015,Outback,72,jdpower.com
1955,Subaru,2015,WRX,66,jdpower.com
1956,Subaru,2015,WRX STI,66,jdpower.com
1957,Subaru,2015,XV Crosstrek,70,jdpower.com
1958,Subaru,2015,XV Crosstrek Hybrid,70,jdpower.com
1959,Toyota,2015,4Runner,76,jdpower.com
1960,Toyota,2015,Avalon,79,jdpower.com
1961,Toyota,2015,Avalon Hybrid,79,jdpower.com
1962,Toyota,2015,Camry,81,jdpower.com
1963,Toyota,2015,Camry Hybrid,-1,jdpower.com
1964,Toyota,2015,Corolla,75,jdpower.com
1965,Toyota,2015,Highlander,78,jdpower.com
1966,Toyota,2015,Highlander Hybrid,78,jdpower.com
1967,Toyota,2015,Land Cruiser,-1,jdpower.com
1968,Toyota,2015,Prius,73,jdpower.com
1969,Toyota,2015,Prius Plug-In,73,jdpower.com
1970,Toyota,2015,Prius c,57,jdpower.com
1971,Toyota,2015,Prius v,66,jdpower.com
1972,Toyota,2015,RAV4,74,jdpower.com
1973,Toyota,2015,Sequoia,73,jdpower.com
1974,Toyota,2015,Sienna,71,jdpower.com
1975,Toyota,2015,Tacoma,75,jdpower.com
1976,Toyota,2015,Tundra 2WD Truck,78,jdpower.com
1977,Toyota,2015,Tundra 4WD Truck,78,jdpower.com
1978,Toyota,2015,Venza,77,jdpower.com
1979,Toyota,2015,Yaris,62,jdpower.com
1980,Volkswagen,2015,Beetle Convertible,67,jdpower.com
1981,Volkswagen,2015,Beetle Coupe,67,jdpower.com
1982,Volkswagen,2015,CC,64,jdpower.com
1983,Volkswagen,2015,Eos,63,jdpower.com
1984,Volkswagen,2015,Golf,75,jdpower.com
1985,Volkswagen,2015,Golf GTI,75,jdpower.com
1986,Volkswagen,2015,Golf R,75,jdpower.com
1987,Volkswagen,2015,Golf SportWagen,75,jdpower.com
1988,Volkswagen,2015,Jetta Sedan,71,jdpower.com
1989,Volkswagen,2015,Passat,72,jdpower.com
1990,Volkswagen,2015,Tiguan,74,jdpower.com
1991,Volkswagen,2015,e-Golf,75,jdpower.com
1992,Volvo,2015,S60,75,jdpower.com
1993,Volvo,2015,S80,-1,jdpower.com
1994,Volvo,2015,V60,74,jdpower.com
1995,Volvo,2015,V60 Cross Country,74,jdpower.com
1996,Volvo,2015,XC60,75,jdpower.com
1997,Volvo,2015,XC70,72,jdpower.com
1998,Acura,2014,ILX,77,jdpower.com
1999,Acura,2014,MDX,73,jdpower.com
2000,Acura,2014,RDX,78,jdpower.com
2001,Acura,2014,RLX,74,jdpower.com
2002,Acura,2014,TL,81,jdpower.com
2003,Acura,2014,TSX,73,jdpower.com
2004,Acura,2014,TSX Sport Wagon,73,jdpower.com
2005,Audi,2014,A4,83,jdpower.com
2006,Audi,2014,A5,81,jdpower.com
2007,Audi,2014,A6,82,jdpower.com
2008,Audi,2014,A7,85,jdpower.com
2009,Audi,2014,A8,85,jdpower.com
2010,Audi,2014,A8 L,-1,jdpower.com
2011,Audi,2014,Q5,80,jdpower.com
2012,Audi,2014,Q7,73,jdpower.com
2013,Audi,2014,R8,-1,jdpower.com
2014,Audi,2014,RS 5,-1,jdpower.com
2015,Audi,2014,RS 7,-1,jdpower.com
2016,Audi,2014,S4,-1,jdpower.com
2017,Audi,2014,S5,-1,jdpower.com
2018,Audi,2014,S6,-1,jdpower.com
2019,Audi,2014,S7,-1,jdpower.com
2020,Audi,2014,S8,-1,jdpower.com
2021,Audi,2014,SQ5,-1,jdpower.com
2022,Audi,2014,TT,-1,jdpower.com
2023,Audi,2014,TTS,-1,jdpower.com
2024,Audi,2014,allroad,77,jdpower.com
2025,Bentley,2014,Continental GT,-1,jdpower.com
2026,Bentley,2014,Continental GT Speed,-1,jdpower.com
2027,Bentley,2014,Continental GT V8,-1,jdpower.com
2028,Bentley,2014,Flying Spur,-1,jdpower.com
2029,Bentley,2014,Mulsanne,-1,jdpower.com
2030,BMW,2014,2 Series,-1,jdpower.com
2031,BMW,2014,3 Series,79,jdpower.com
2032,BMW,2014,3 Series Gran Turismo,79,jdpower.com
2033,BMW,2014,4 Series,81,jdpower.com
2034,BMW,2014,5 Series,80,jdpower.com
2035,BMW,2014,5 Series Gran Turismo,80,jdpower.com
2036,BMW,2014,6 Series,79,jdpower.com
2037,BMW,2014,7 Series,77,jdpower.com
2038,BMW,2014,M5,-1,jdpower.com
2039,BMW,2014,M6,-1,jdpower.com
2040,BMW,2014,X1,76,jdpower.com
2041,BMW,2014,X3,79,jdpower.com
2042,BMW,2014,X5,79,jdpower.com
2043,BMW,2014,X6,-1,jdpower.com
2044,BMW,2014,X6 M,-1,jdpower.com
2045,BMW,2014,Z4,-1,jdpower.com
2046,BMW,2014,i3,-1,jdpower.com
2047,BMW,2014,i8,-1,jdpower.com
2048,Buick,2014,Enclave,77,jdpower.com
2049,Buick,2014,Encore,76,jdpower.com
2050,Buick,2014,LaCrosse,81,jdpower.com
2051,Buick,2014,Regal,78,jdpower.com
2052,Buick,2014,Verano,77,jdpower.com
2053,Cadillac,2014,ATS,76,jdpower.com
2054,Cadillac,2014,CTS Coupe,81,jdpower.com
2055,Cadillac,2014,CTS Sedan,81,jdpower.com
2056,Cadillac,2014,CTS-V Coupe,81,jdpower.com
2057,Cadillac,2014,CTS-V Sedan,81,jdpower.com
2058,Cadillac,2014,CTS-V Wagon,81,jdpower.com
2059,Cadillac,2014,ELR,-1,jdpower.com
2060,Cadillac,2014,Escalade,82,jdpower.com
2061,Cadillac,2014,Escalade ESV,82,jdpower.com
2062,Cadillac,2014,SRX,80,jdpower.com
2063,Cadillac,2014,XTS,79,jdpower.com
2064,Chevrolet,2014,Camaro,76,jdpower.com
2065,Chevrolet,2014,Caprice Police Patrol Vehicle,-1,jdpower.com
2066,Chevrolet,2014,Captiva Sport Fleet,-1,jdpower.com
2067,Chevrolet,2014,Corvette Stingray,83,jdpower.com
2068,Chevrolet,2014,Cruze,72,jdpower.com
2069,Chevrolet,2014,Equinox,78,jdpower.com
2070,Chevrolet,2014,Express Passenger,-1,jdpower.com
2071,Chevrolet,2014,Impala,78,jdpower.com
2072,Chevrolet,2014,Impala Limited,78,jdpower.com
2073,Chevrolet,2014,Impala Limited Police,78,jdpower.com
2074,Chevrolet,2014,Malibu,75,jdpower.com
2075,Chevrolet,2014,SS,84,jdpower.com
2076,Chevrolet,2014,Silverado 1500,78,jdpower.com
2077,Chevrolet,2014,Sonic,70,jdpower.com
2078,Chevrolet,2014,Spark,62,jdpower.com
2079,Chevrolet,2014,Spark EV,62,jdpower.com
2080,Chevrolet,2014,Suburban,70,jdpower.com
2081,Chevrolet,2014,Tahoe,77,jdpower.com
2082,Chevrolet,2014,Traverse,71,jdpower.com
2083,Chevrolet,2014,Volt,69,jdpower.com
2084,Chrysler,2014,200,67,jdpower.com
2085,Chrysler,2014,300,73,jdpower.com
2086,Chrysler,2014,Town and Country,-1,jdpower.com
2087,Dodge,2014,Avenger,63,jdpower.com
2088,Dodge,2014,Challenger,73,jdpower.com
2089,Dodge,2014,Charger,74,jdpower.com
2090,Dodge,2014,Dart,63,jdpower.com
2091,Dodge,2014,Durango,69,jdpower.com
2092,Dodge,2014,Grand Caravan,62,jdpower.com
2093,Dodge,2014,Journey,65,jdpower.com
2094,Dodge,2014,SRT Viper,-1,jdpower.com
2095,Ferrari,2014,458 Italia,-1,jdpower.com
2096,Ferrari,2014,California,-1,jdpower.com
2097,Ferrari,2014,F12berlinetta,-1,jdpower.com
2098,Ferrari,2014,FF,-1,jdpower.com
2099,Ferrari,2014,LaFerrari,-1,jdpower.com
2100,FIAT,2014,500,-1,jdpower.com
2101,FIAT,2014,500L,46,jdpower.com
2102,FIAT,2014,500c,-1,jdpower.com
2103,FIAT,2014,500e,-1,jdpower.com
2104,Ford,2014,C-Max Energi,62,jdpower.com
2105,Ford,2014,C-Max Hybrid,62,jdpower.com
2106,Ford,2014,Econoline Wagon,-1,jdpower.com
2107,Ford,2014,Edge,75,jdpower.com
2108,Ford,2014,Escape,70,jdpower.com
2109,Ford,2014,Expedition,72,jdpower.com
2110,Ford,2014,Expedition EL,72,jdpower.com
2111,Ford,2014,Explorer,72,jdpower.com
2112,Ford,2014,F-150,79,jdpower.com
2113,Ford,2014,Fiesta,57,jdpower.com
2114,Ford,2014,Flex,74,jdpower.com
2115,Ford,2014,Focus,56,jdpower.com
2116,Ford,2014,Focus Electric,56,jdpower.com
2117,Ford,2014,Fusion,72,jdpower.com
2118,Ford,2014,Fusion Energi,72,jdpower.com
2119,Ford,2014,Mustang,72,jdpower.com
2120,Ford,2014,Sedan Police Interceptor,-1,jdpower.com
2121,Ford,2014,Super Duty F-250 SRW,76,jdpower.com
2122,Ford,2014,Super Duty F-350 DRW,76,jdpower.com
2123,Ford,2014,Super Duty F-350 SRW,76,jdpower.com
2124,Ford,2014,Super Duty F-450 DRW,-1,jdpower.com
2125,Ford,2014,Taurus,75,jdpower.com
2126,Ford,2014,Transit Connect Wagon,-1,jdpower.com
2127,Ford,2014,Utility Police Interceptor,-1,jdpower.com
2128,GMC,2014,Acadia,74,jdpower.com
2129,GMC,2014,Sierra 1500,76,jdpower.com
2130,GMC,2014,Sierra 2500HD,78,jdpower.com
2131,GMC,2014,Terrain,76,jdpower.com
2132,GMC,2014,Yukon,78,jdpower.com
2133,GMC,2014,Yukon XL,78,jdpower.com
2134,Honda,2014,Accord Hybrid,73,jdpower.com
2135,Honda,2014,Accord Plug-in Hybrid,73,jdpower.com
2136,Honda,2014,Accord Sedan,73,jdpower.com
2137,Honda,2014,CR-V,73,jdpower.com
2138,Honda,2014,CR-Z,63,jdpower.com
2139,Honda,2014,Civic Coupe,73,jdpower.com
2140,Honda,2014,Civic Hybrid,73,jdpower.com
2141,Honda,2014,Civic Sedan,73,jdpower.com
2142,Honda,2014,Crosstour,65,jdpower.com
2143,Honda,2014,Insight,-1,jdpower.com
2144,Honda,2014,Odyssey,65,jdpower.com
2145,Honda,2014,Pilot,72,jdpower.com
2146,Honda,2014,Ridgeline,74,jdpower.com
2147,Hyundai,2014,Accent,62,jdpower.com
2148,Hyundai,2014,Azera,-1,jdpower.com
2149,Hyundai,2014,Elantra,70,jdpower.com
2150,Hyundai,2014,Elantra Coupe,70,jdpower.com
2151,Hyundai,2014,Elantra GT,70,jdpower.com
2152,Hyundai,2014,Equus,78,jdpower.com
2153,Hyundai,2014,Genesis,73,jdpower.com
2154,Hyundai,2014,Genesis Coupe,73,jdpower.com
2155,Hyundai,2014,Santa Fe,76,jdpower.com
2156,Hyundai,2014,Santa Fe Sport,76,jdpower.com
2157,Hyundai,2014,Sonata,76,jdpower.com
2158,Hyundai,2014,Sonata Hybrid,76,jdpower.com
2159,Hyundai,2014,Tucson,71,jdpower.com
2160,Hyundai,2014,Veloster,64,jdpower.com
2161,INFINITI,2014,Q50,74,jdpower.com
2162,INFINITI,2014,Q60 Convertible,78,jdpower.com
2163,INFINITI,2014,Q60 Coupe,78,jdpower.com
2164,INFINITI,2014,Q70,-1,jdpower.com
2165,INFINITI,2014,QX50,75,jdpower.com
2166,INFINITI,2014,QX60,72,jdpower.com
2167,INFINITI,2014,QX70,77,jdpower.com
2168,INFINITI,2014,QX80,85,jdpower.com
2169,Jaguar,2014,F-TYPE,81,jdpower.com
2170,Jaguar,2014,XF,-1,jdpower.com
2171,Jaguar,2014,XJ,-1,jdpower.com
2172,Jaguar,2014,XK,-1,jdpower.com
2173,Jeep,2014,Cherokee,60,jdpower.com
2174,Jeep,2014,Compass,57,jdpower.com
2175,Jeep,2014,Grand Cherokee,68,jdpower.com
2176,Jeep,2014,Patriot,59,jdpower.com
2177,Jeep,2014,Wrangler,62,jdpower.com
2178,Jeep,2014,Wrangler Unlimited,62,jdpower.com
2179,Kia,2014,Cadenza,80,jdpower.com
2180,Kia,2014,Forte,66,jdpower.com
2181,Kia,2014,Forte 5-Door,66,jdpower.com
2182,Kia,2014,Forte Koup,66,jdpower.com
2183,Kia,2014,Optima,75,jdpower.com
2184,Kia,2014,Optima Hybrid,75,jdpower.com
2185,Kia,2014,Rio,56,jdpower.com
2186,Kia,2014,Sedona,63,jdpower.com
2187,Kia,2014,Sorento,69,jdpower.com
2188,Kia,2014,Soul,75,jdpower.com
2189,Kia,2014,Sportage,69,jdpower.com
2190,Lamborghini,2014,Aventador,-1,jdpower.com
2191,Lamborghini,2014,Gallardo,-1,jdpower.com
2192,Lexus,2014,CT 200h,-1,jdpower.com
2193,Lexus,2014,ES 300h,-1,jdpower.com
2194,Lexus,2014,ES 350,-1,jdpower.com
2195,Lexus,2014,GS 350,-1,jdpower.com
2196,Lexus,2014,GX 460,-1,jdpower.com
2197,Lexus,2014,IS 250,84,jdpower.com
2198,Lexus,2014,IS 250C,84,jdpower.com
2199,Lexus,2014,IS 350,84,jdpower.com
2200,Lexus,2014,IS 350C,84,jdpower.com
2201,Lexus,2014,IS F,84,jdpower.com
2202,Lexus,2014,LS 460,-1,jdpower.com
2203,Lexus,2014,LS 600h L,-1,jdpower.com
2204,Lexus,2014,LX 570,-1,jdpower.com
2205,Lexus,2014,RX 350,-1,jdpower.com
2206,Lexus,2014,RX 450h,-1,jdpower.com
2207,Lincoln,2014,MKS,78,jdpower.com
2208,Lincoln,2014,MKT,-1,jdpower.com
2209,Lincoln,2014,MKX,81,jdpower.com
2210,Lincoln,2014,MKZ,79,jdpower.com
2211,Lincoln,2014,Navigator,-1,jdpower.com
2212,Lincoln,2014,Navigator L,-1,jdpower.com
2213,Lotus,2014,-1,-1,jdpower.com
2214,Maserati,2014,Ghibli,-1,jdpower.com
2215,Maserati,2014,GranTurismo,-1,jdpower.com
2216,Maserati,2014,GranTurismo Convertible,-1,jdpower.com
2217,Maserati,2014,Quattroporte,-1,jdpower.com
2218,Mazda,2014,CX-5,70,jdpower.com
2219,Mazda,2014,CX-9,61,jdpower.com
2220,Mazda,2014,MX-5 Miata,60,jdpower.com
2221,Mazda,2014,Mazda2,60,jdpower.com
2222,Mazda,2014,Mazda3,68,jdpower.com
2223,Mazda,2014,Mazda5,57,jdpower.com
2224,Mazda,2014,Mazda6,66,jdpower.com
2225,Mercedes-Benz,2014,B-Class,-1,jdpower.com
2226,Mercedes-Benz,2014,C-Class,83,jdpower.com
2227,Mercedes-Benz,2014,CL-Class,-1,jdpower.com
2228,Mercedes-Benz,2014,CLA-Class,-1,jdpower.com
2229,Mercedes-Benz,2014,CLS-Class,85,jdpower.com
2230,Mercedes-Benz,2014,E-Class,85,jdpower.com
2231,Mercedes-Benz,2014,G-Class,-1,jdpower.com
2232,Mercedes-Benz,2014,GL-Class,82,jdpower.com
2233,Mercedes-Benz,2014,GLK-Class,85,jdpower.com
2234,Mercedes-Benz,2014,M-Class,82,jdpower.com
2235,Mercedes-Benz,2014,S-Class,85,jdpower.com
2236,Mercedes-Benz,2014,SL-Class,-1,jdpower.com
2237,Mercedes-Benz,2014,SLK-Class,83,jdpower.com
2238,Mercedes-Benz,2014,SLS AMG Black Series,-1,jdpower.com
2239,Mercedes-Benz,2014,SLS AMG GT,-1,jdpower.com
2240,Mercedes-Benz,2014,Sprinter Passenger Vans,-1,jdpower.com
2241,MINI,2014,Cooper Clubman,67,jdpower.com
2242,MINI,2014,Cooper Convertible,67,jdpower.com
2243,MINI,2014,Cooper Countryman,76,jdpower.com
2244,MINI,2014,Cooper Coupe,67,jdpower.com
2245,MINI,2014,Cooper Hardtop,67,jdpower.com
2246,MINI,2014,Cooper Paceman,67,jdpower.com
2247,MINI,2014,Cooper Roadster,-1,jdpower.com
2248,Mitsubishi,2014,Lancer,65,jdpower.com
2249,Mitsubishi,2014,Lancer Evolution,65,jdpower.com
2250,Mitsubishi,2014,Lancer Sportback,65,jdpower.com
2251,Mitsubishi,2014,Mirage,57,jdpower.com
2252,Mitsubishi,2014,Outlander Sport,65,jdpower.com
2253,Mitsubishi,2014,i-MiEV,-1,jdpower.com
2254,Nissan,2014,370Z,-1,jdpower.com
2255,Nissan,2014,Altima,73,jdpower.com
2256,Nissan,2014,Armada,73,jdpower.com
2257,Nissan,2014,Frontier,72,jdpower.com
2258,Nissan,2014,GT-R,-1,jdpower.com
2259,Nissan,2014,JUKE,65,jdpower.com
2260,Nissan,2014,LEAF,63,jdpower.com
2261,Nissan,2014,Maxima,79,jdpower.com
2262,Nissan,2014,Murano,75,jdpower.com
2263,Nissan,2014,Murano CrossCabriolet,75,jdpower.com
2264,Nissan,2014,NVP,-1,jdpower.com
2265,Nissan,2014,Pathfinder,64,jdpower.com
2266,Nissan,2014,Quest,67,jdpower.com
2267,Nissan,2014,Rogue,68,jdpower.com
2268,Nissan,2014,Rogue Select,68,jdpower.com
2269,Nissan,2014,Sentra,74,jdpower.com
2270,Nissan,2014,Titan,72,jdpower.com
2271,Nissan,2014,Versa,61,jdpower.com
2272,Nissan,2014,Versa Note,61,jdpower.com
2273,Nissan,2014,Xterra,62,jdpower.com
2274,Nissan,2014,cube,-1,jdpower.com
2275,Porsche,2014,911,87,jdpower.com
2276,Porsche,2014,Boxster,87,jdpower.com
2277,Porsche,2014,Cayenne,89,jdpower.com
2278,Porsche,2014,Cayman,92,jdpower.com
2279,Rolls-Royce,2014,Ghost,-1,jdpower.com
2280,Rolls-Royce,2014,Phantom,-1,jdpower.com
2281,Rolls-Royce,2014,Phantom Coupe,-1,jdpower.com
2282,Rolls-Royce,2014,Wraith,-1,jdpower.com
2283,Scion,2014,FR-S,64,jdpower.com
2284,Scion,2014,iQ,52,jdpower.com
2285,Scion,2014,tC,66,jdpower.com
2286,Scion,2014,xB,-1,jdpower.com
2287,Scion,2014,xD,59,jdpower.com
2288,smart,2014,fortwo,-1,jdpower.com
2289,smart,2014,fortwo electric drive,-1,jdpower.com
2290,Subaru,2014,BRZ,59,jdpower.com
2291,Subaru,2014,Forester,67,jdpower.com
2292,Subaru,2014,Impreza Sedan,68,jdpower.com
2293,Subaru,2014,Impreza Sedan WRX,68,jdpower.com
2294,Subaru,2014,Impreza Wagon,68,jdpower.com
2295,Subaru,2014,Impreza Wagon WRX,68,jdpower.com
2296,Subaru,2014,Legacy,73,jdpower.com
2297,Subaru,2014,Outback,74,jdpower.com
2298,Subaru,2014,Tribeca,-1,jdpower.com
2299,Subaru,2014,XV Crosstrek,68,jdpower.com
2300,Subaru,2014,XV Crosstrek Hybrid,68,jdpower.com
2301,Toyota,2014,4Runner,75,jdpower.com
2302,Toyota,2014,Avalon,78,jdpower.com
2303,Toyota,2014,Avalon Hybrid,78,jdpower.com
2304,Toyota,2014,Camry,82,jdpower.com
2305,Toyota,2014,Camry Hybrid,82,jdpower.com
2306,Toyota,2014,Corolla,76,jdpower.com
2307,Toyota,2014,FJ Cruiser,77,jdpower.com
2308,Toyota,2014,Highlander,76,jdpower.com
2309,Toyota,2014,Highlander Hybrid,76,jdpower.com
2310,Toyota,2014,Land Cruiser,-1,jdpower.com
2311,Toyota,2014,Prius,72,jdpower.com
2312,Toyota,2014,Prius Plug-In,72,jdpower.com
2313,Toyota,2014,Prius c,53,jdpower.com
2314,Toyota,2014,Prius v,71,jdpower.com
2315,Toyota,2014,RAV4,70,jdpower.com
2316,Toyota,2014,RAV4 EV,70,jdpower.com
2317,Toyota,2014,Sequoia,72,jdpower.com
2318,Toyota,2014,Sienna,73,jdpower.com
2319,Toyota,2014,Tacoma,70,jdpower.com
2320,Toyota,2014,Tundra 2WD Truck,78,jdpower.com
2321,Toyota,2014,Tundra 4WD Truck,78,jdpower.com
2322,Toyota,2014,Venza,78,jdpower.com
2323,Toyota,2014,Yaris,59,jdpower.com
2324,Volkswagen,2014,Beetle Convertible,71,jdpower.com
2325,Volkswagen,2014,Beetle Coupe,71,jdpower.com
2326,Volkswagen,2014,CC,70,jdpower.com
2327,Volkswagen,2014,Eos,-1,jdpower.com
2328,Volkswagen,2014,GTI,72,jdpower.com
2329,Volkswagen,2014,Golf,64,jdpower.com
2330,Volkswagen,2014,Jetta Sedan,70,jdpower.com
2331,Volkswagen,2014,Jetta SportWagen,70,jdpower.com
2332,Volkswagen,2014,Passat,68,jdpower.com
2333,Volkswagen,2014,Routan,-1,jdpower.com
2334,Volkswagen,2014,Tiguan,73,jdpower.com
2335,Volkswagen,2014,Touareg,73,jdpower.com
2336,Volvo,2014,S60,75,jdpower.com
2337,Volvo,2014,S80,-1,jdpower.com
2338,Volvo,2014,XC60,77,jdpower.com
2339,Volvo,2014,XC70,73,jdpower.com
2340,Volvo,2014,XC90,64,jdpower.com
2341,Acura,2013,ILX,81,jdpower.com
2342,Acura,2013,MDX,79,jdpower.com
2343,Acura,2013,RDX,75,jdpower.com
2344,Acura,2013,TL,86,jdpower.com
2345,Acura,2013,TSX,71,jdpower.com
2346,Acura,2013,TSX Sport Wagon,71,jdpower.com
2347,Acura,2013,ZDX,-1,jdpower.com
2348,Audi,2013,A3,60,jdpower.com
2349,Audi,2013,A4,88,jdpower.com
2350,Audi,2013,A5,87,jdpower.com
2351,Audi,2013,A6,84,jdpower.com
2352,Audi,2013,A7,81,jdpower.com
2353,Audi,2013,A8,87,jdpower.com
2354,Audi,2013,A8 L,-1,jdpower.com
2355,Audi,2013,Q5,81,jdpower.com
2356,Audi,2013,Q7,73,jdpower.com
2357,Audi,2013,RS 5,-1,jdpower.com
2358,Audi,2013,S4,-1,jdpower.com
2359,Audi,2013,S5,-1,jdpower.com
2360,Audi,2013,S6,-1,jdpower.com
2361,Audi,2013,S7,-1,jdpower.com
2362,Audi,2013,S8,-1,jdpower.com
2363,Audi,2013,TT,72,jdpower.com
2364,Audi,2013,TT RS,72,jdpower.com
2365,Audi,2013,TTS,-1,jdpower.com
2366,Audi,2013,allroad,79,jdpower.com
2367,Bentley,2013,Continental Flying Spur,-1,jdpower.com
2368,Bentley,2013,Continental GT,-1,jdpower.com
2369,Bentley,2013,Continental GT V8,-1,jdpower.com
2370,Bentley,2013,Mulsanne,-1,jdpower.com
2371,BMW,2013,1 Series,87,jdpower.com
2372,BMW,2013,3 Series,78,jdpower.com
2373,BMW,2013,5 Series,85,jdpower.com
2374,BMW,2013,5 Series Gran Turismo,85,jdpower.com
