,Year,Make,Model,Overall,Quality_And_Reliability,Driving_Experience,Resale
0,2018,Volkswagen,e-Golf,76,75,87,78
0,2018,Volvo,S60,75,79,61,75
0,2018,Volvo,S60 Cross Country,75,79,61,75
0,2018,Volvo,S90,78,70,81,73
0,2018,Volvo,XC60,80,74,86,78
0,2018,Volvo,XC90,79,72,78,78
0,2017,Acura,ILX,72,72,62,77
0,2017,Acura,MDX,79,76,67,77
0,2017,Acura,RDX,80,81,67,76
0,2017,Acura,TLX,79,80,67,72
0,2017,Audi,A3 Cabriolet,80,78,80,74
0,2017,Audi,A3 Sedan,80,78,80,74
0,2017,Audi,A3 Sportback e-tron,80,78,80,74
0,2017,Audi,A4,85,82,85,72
0,2017,Audi,A5 Cabriolet,82,84,73,73
0,2017,Audi,A5 Coupe,82,84,73,73
0,2017,Audi,A6,84,80,79,71
0,2017,Audi,A7,88,85,85,72
0,2017,Audi,Q3,77,75,76,72
0,2017,Audi,Q5,77,70,75,73
0,2017,Audi,Q7,85,78,84,75
0,2017,Audi,TT Coupe,86,78,84,90
0,2017,Audi,TT Roadster,86,78,84,90
0,2017,Audi,TTS,86,78,84,90
0,2017,BMW,2 Series,86,88,80,89
0,2017,BMW,3 Series,82,83,79,70
0,2017,BMW,4 Series,86,88,82,74
0,2017,BMW,X1,77,77,76,70
0,2017,BMW,X3,83,85,77,71
0,2017,BMW,X4,85,84,86,72
0,2017,BMW,X5,85,84,81,73
0,2017,BMW,X6,91,90,90,74
0,2017,BMW,X6 M,91,90,90,74
0,2017,BMW,i3,79,83,74,72
0,2017,Buick,Enclave,83,88,80,73
0,2017,Buick,Encore,81,87,83,79
0,2017,Buick,Envision,82,87,82,73
0,2017,Buick,LaCrosse,81,82,70,75
0,2017,Buick,Regal,77,82,69,75
0,2017,Cadillac,ATS Coupe,82,82,67,76
0,2017,Cadillac,ATS Sedan,82,82,67,76
0,2017,Cadillac,ATS-V Coupe,82,82,67,76
0,2017,Cadillac,ATS-V Sedan,82,82,67,76
0,2017,Cadillac,CT6,83,78,76,68
0,2017,Cadillac,Escalade,84,75,73,77
0,2017,Cadillac,Escalade ESV,84,75,73,77
0,2017,Cadillac,XT5,81,75,72,73
0,2017,Cadillac,XTS,84,78,78,69
0,2017,Chevrolet,Camaro,77,73,80,79
0,2017,Chevrolet,Colorado,77,81,69,83
0,2017,Chevrolet,Corvette,85,83,75,90
0,2017,Chevrolet,Cruze,80,84,80,81
0,2017,Chevrolet,Equinox,79,84,78,79
0,2017,Chevrolet,Impala,81,80,76,78
0,2017,Chevrolet,Malibu,79,80,76,80
0,2017,Chevrolet,Silverado 1500,86,86,76,93
0,2017,Chevrolet,Silverado 2500HD,84,83,74,94
0,2017,Chevrolet,Silverado 3500HD,84,83,74,94
0,2017,Chevrolet,Sonic,76,80,81,76
0,2017,Chevrolet,Spark,70,79,71,69
0,2017,Chevrolet,Suburban,83,81,76,83
0,2017,Chevrolet,Tahoe,87,85,85,88
0,2017,Chevrolet,Traverse,76,79,72,77
0,2017,Chevrolet,Trax,72,75,76,79
0,2017,Chevrolet,Volt,70,74,70,74
0,2017,Chrysler,200,71,71,76,78
0,2017,Chrysler,300,78,79,79,78
0,2017,Chrysler,Pacifica,71,74,76,70
0,2017,Dodge,Challenger,76,70,85,91
0,2017,Dodge,Charger,77,70,89,81
0,2017,Dodge,Durango,75,72,81,85
0,2017,Dodge,Grand Caravan,63,71,58,74
0,2017,Dodge,Journey,65,71,63,73
0,2017,FIAT,500,47,54,63,72
0,2017,FIAT,124 Spider,62,69,74,74
0,2017,FIAT,500 Abarth,47,54,63,72
0,2017,FIAT,500c,47,54,63,72
0,2017,Ford,C-Max Energi,67,70,70,74
0,2017,Ford,C-Max Hybrid,67,70,70,74
0,2017,Ford,Edge,78,77,82,80
0,2017,Ford,Escape,77,80,82,80
0,2017,Ford,Expedition,80,80,77,81
0,2017,Ford,Expedition EL,80,80,77,81
0,2017,Ford,Explorer,77,77,79,80
0,2017,Ford,F-150,81,78,79,92
0,2017,Ford,Focus,70,72,76,75
0,2017,Ford,Fusion,75,76,77,78
0,2017,Ford,Fusion Energi,75,76,77,78
0,2017,Ford,Mustang,76,74,81,78
0,2017,Ford,Super Duty F-250 SRW,82,78,83,94
0,2017,Ford,Super Duty F-350 DRW,82,78,83,94
0,2017,Ford,Super Duty F-350 SRW,82,78,83,94
0,2017,Ford,Transit Connect Van,64,69,64,75
0,2017,Ford,Transit Connect Wagon,64,69,64,75
0,2017,Ford,Transit Van,64,69,64,75
0,2017,Ford,Transit Wagon,64,69,64,75
0,2017,Genesis,G80,82,81,79,74
0,2017,Genesis,G90,88,87,89,68
0,2017,GMC,Acadia,73,71,73,74
0,2017,GMC,Acadia Limited,73,71,73,74
0,2017,GMC,Canyon,75,76,72,83
0,2017,GMC,Sierra 1500,83,78,77,93
0,2017,GMC,Sierra 2500HD,82,74,79,94
0,2017,GMC,Sierra 3500HD,82,74,79,94
0,2017,GMC,Terrain,76,83,73,79
0,2017,GMC,Yukon,82,75,81,85
0,2017,GMC,Yukon XL,82,75,81,85
0,2017,Honda,Accord Coupe,77,79,78,85
0,2017,Honda,Accord Hybrid,77,79,78,85
0,2017,Honda,Accord Sedan,77,79,78,85
0,2017,Honda,CR-V,80,83,87,86
0,2017,Honda,Civic Coupe,77,80,84,84
0,2017,Honda,Civic Hatchback,77,80,84,84
0,2017,Honda,Civic Sedan,77,80,84,84
0,2017,Honda,Civic Type R,77,80,84,84
0,2017,Honda,Fit,69,79,71,85
0,2017,Honda,HR-V,68,72,76,78
0,2017,Honda,Pilot,76,82,78,76
0,2017,Honda,Ridgeline,77,82,76,85
0,2017,Hyundai,Elantra,74,81,77,78
0,2017,Hyundai,Elantra GT,74,81,77,78
0,2017,Hyundai,Santa Fe,75,79,74,82
0,2017,Hyundai,Santa Fe Sport,75,79,74,82
0,2017,Hyundai,Sonata,75,80,73,81
0,2017,Hyundai,Sonata Hybrid,75,80,73,81
0,2017,Hyundai,Sonata Plug-In Hybrid,75,80,73,81
0,2017,Hyundai,Tucson,71,78,77,78
0,2017,INFINITI,Q50,83,79,74,74
0,2017,INFINITI,Q50 Hybrid,83,79,74,74
0,2017,INFINITI,Q60,84,79,80,70
0,2017,INFINITI,QX30,72,62,72,72
0,2017,INFINITI,QX50,78,76,61,72
0,2017,INFINITI,QX60,82,74,72,79
0,2017,INFINITI,QX60 Hybrid,82,74,72,79
0,2017,INFINITI,QX80,89,83,76,77
0,2017,Jaguar,F-PACE,72,64,76,73
0,2017,Jaguar,F-TYPE,77,72,69,89
0,2017,Jaguar,XE,74,73,68,74
0,2017,Jeep,Cherokee,71,75,77,84
0,2017,Jeep,Compass,61,69,67,77
0,2017,Jeep,Grand Cherokee,74,75,80,82
0,2017,Jeep,Patriot,64,74,70,76
0,2017,Jeep,Renegade,69,71,81,79
0,2017,Jeep,Wrangler,66,70,67,88
0,2017,Jeep,Wrangler Unlimited,66,70,67,88
0,2017,Kia,Cadenza,86,89,89,79
0,2017,Kia,Forte,75,83,76,77
0,2017,Kia,Niro,76,83,86,76
0,2017,Kia,Optima,78,83,78,79
0,2017,Kia,Optima Hybrid,78,83,78,79
0,2017,Kia,Optima Plug-In Hybrid,78,83,78,79
0,2017,Kia,Sorento,79,86,79,76
0,2017,Kia,Soul,78,85,80,86
0,2017,Kia,Soul EV,78,85,80,86
0,2017,Kia,Sportage,76,82,86,77
0,2017,Land Rover,Discovery Sport,64,55,75,71
0,2017,Land Rover,Range Rover Evoque,66,61,76,72
0,2017,Land Rover,Range Rover Sport,68,59,75,76
0,2017,Lexus,CT,80,84,65,78
0,2017,Lexus,ES,90,91,82,77
0,2017,Lexus,GS,90,91,74,77
0,2017,Lexus,GS F,90,91,74,77
0,2017,Lexus,GX,87,85,71,81
0,2017,Lexus,IS,86,80,78,82
0,2017,Lexus,LS,90,88,79,69
0,2017,Lexus,NX,83,81,68,75
0,2017,Lexus,RC,87,85,73,87
0,2017,Lexus,RC F,87,85,73,87
0,2017,Lexus,RX,89,86,79,79
0,2017,Lincoln,Continental,89,86,86,70
0,2017,Lincoln,MKC,83,81,78,74
0,2017,Lincoln,MKX,83,78,74,78
0,2017,Lincoln,MKZ,84,84,77,73
0,2017,Lincoln,Navigator,86,85,68,79
0,2017,Lincoln,Navigator L,86,85,68,79
0,2017,Mazda,CX-3,66,71,75,76
0,2017,Mazda,MX-5 Miata,71,77,74,75
0,2017,Mazda,MX-5 Miata RF,71,77,74,75
0,2017,Mazda,Mazda3 4-Door,70,72,75,80
0,2017,Mazda,Mazda3 5-Door,70,72,75,80
0,2017,Mazda,Mazda6,76,81,76,78
0,2017,Mercedes-Benz,C-Class,84,80,75,84
0,2017,Mercedes-Benz,CLA,79,76,72,83
0,2017,Mercedes-Benz,E-Class,83,76,78,72
0,2017,Mercedes-Benz,GLA,81,82,75,74
0,2017,Mercedes-Benz,GLC,83,78,81,73
0,2017,Mercedes-Benz,GLE,86,80,79,75
0,2017,Mercedes-Benz,GLS,87,84,71,76
0,2017,Mercedes-Benz,S-Class,92,87,88,69
0,2017,MINI,Clubman,85,83,89,91
0,2017,Mitsubishi,Mirage,60,66,64,70
0,2017,Mitsubishi,Outlander,70,74,71,78
0,2017,Mitsubishi,Outlander Sport,69,75,73,78
0,2017,Nissan,Altima,80,84,79,80
0,2017,Nissan,Armada,80,80,77,75
0,2017,Nissan,Frontier,75,85,64,86
0,2017,Nissan,JUKE,71,77,76,77
0,2017,Nissan,LEAF,64,79,55,69
0,2017,Nissan,Maxima,84,85,88,73
0,2017,Nissan,Murano,79,79,84,73
0,2017,Nissan,Pathfinder,76,80,76,76
0,2017,Nissan,Rogue,80,83,85,79
0,2017,Nissan,Rogue Sport,80,83,85,79
0,2017,Nissan,Sentra,75,81,74,78
0,2017,Nissan,Titan,79,71,81,87
0,2017,Nissan,Titan XD,79,71,81,87
0,2017,Nissan,Versa Sedan,69,77,72,75
0,2017,Porsche,911,91,89,79,76
0,2017,Porsche,Cayenne,91,84,84,75
0,2017,Porsche,Macan,93,88,94,71
0,2017,Subaru,BRZ,70,69,77,76
0,2017,Subaru,Crosstrek,74,78,81,77
0,2017,Subaru,Forester,74,76,76,81
0,2017,Subaru,Impreza,68,66,76,78
0,2017,Subaru,Legacy,78,79,79,79
0,2017,Subaru,Outback,80,81,82,78
0,2017,Subaru,WRX,73,67,87,77
0,2017,Toyota,86,70,71,73,77
0,2017,Toyota,4Runner,80,84,75,90
0,2017,Toyota,Avalon,81,89,64,80
0,2017,Toyota,Camry,82,90,75,83
0,2017,Toyota,Corolla,81,88,80,86
0,2017,Toyota,Highlander,81,86,78,82
0,2017,Toyota,Mirai,74,81,68,72
0,2017,Toyota,Prius,75,78,76,83
0,2017,Toyota,Prius Prime,75,78,76,83
0,2017,Toyota,Prius v,73,79,70,83
0,2017,Toyota,RAV4,77,84,73,87
0,2017,Toyota,RAV4 Hybrid,77,84,73,87
0,2017,Toyota,Sequoia,84,87,77,80
0,2017,Toyota,Sienna,74,76,70,82
0,2017,Toyota,Tacoma,73,75,65,89
0,2017,Toyota,Tundra 2WD,84,88,69,92
0,2017,Toyota,Tundra 4WD,84,88,69,92
0,2017,Toyota,Yaris,72,82,73,76
0,2017,Toyota,Yaris iA,72,82,73,76
0,2017,Volkswagen,Beetle,75,79,78,79
0,2017,Volkswagen,Beetle Convertible,75,79,78,79
0,2017,Volkswagen,Golf,75,77,82,76
0,2017,Volkswagen,Golf Alltrack,75,77,82,76
0,2017,Volkswagen,Golf GTI,75,77,82,76
0,2017,Volkswagen,Golf R,75,77,82,76
0,2017,Volkswagen,Golf SportWagen,75,77,82,76
0,2017,Volkswagen,Jetta,78,83,83,77
0,2017,Volkswagen,Passat,78,82,80,75
0,2017,Volkswagen,Tiguan,76,81,85,77
0,2017,Volkswagen,Tiguan Limited,76,81,85,77
0,2017,Volkswagen,Touareg,80,76,81,75
0,2017,Volkswagen,e-Golf,75,77,82,76
0,2017,Volvo,S60,78,79,73,73
0,2017,Volvo,S60 Cross Country,78,79,73,73
0,2017,Volvo,S90,79,73,82,72
0,2017,Volvo,XC60,74,70,71,76
0,2017,Volvo,XC90,74,65,74,76
0,2016,Acura,ILX,76,78,67,75
0,2016,Acura,MDX,69,57,62,75
0,2016,Acura,RDX,80,81,66,73
0,2016,Acura,TLX,80,78,75,71
0,2016,Audi,A3,81,82,77,72
0,2016,Audi,A3 e-tron,81,82,77,72
0,2016,Audi,A4,84,85,78,71
0,2016,Audi,A5,84,89,71,71
0,2016,Audi,A6,85,82,83,69
0,2016,Audi,A7,87,86,81,70
0,2016,Audi,Q3,79,80,74,71
0,2016,Audi,Q5,80,78,74,71
0,2016,BMW,2 Series,84,83,81,87
0,2016,BMW,3 Series,82,82,79,69
0,2016,BMW,4 Series,84,83,82,73
0,2016,BMW,5 Series,86,89,80,67
0,2016,BMW,7 Series,83,85,65,78
0,2016,BMW,X1,77,75,79,69
0,2016,BMW,X3,84,87,78,69
0,2016,BMW,X4,79,83,70,78
0,2016,BMW,X5,82,78,82,71
0,2016,BMW,X6,82,84,72,78
0,2016,Buick,Cascada,75,82,77,92
0,2016,Buick,Enclave,77,74,80,72
0,2016,Buick,Encore,76,83,76,77
0,2016,Buick,LaCrosse,86,93,72,76
0,2016,Buick,Regal,81,87,76,72
0,2016,Buick,Verano,80,91,72,74
0,2016,Cadillac,ATS Coupe,79,77,65,74
0,2016,Cadillac,ATS Sedan,79,77,65,74
0,2016,Cadillac,ATS-V Coupe,79,77,65,74
0,2016,Cadillac,ATS-V Sedan,79,77,65,74
0,2016,Cadillac,CTS Sedan,80,74,71,71
0,2016,Cadillac,CTS-V Sedan,80,74,71,71
0,2016,Cadillac,Escalade,74,50,77,76
0,2016,Cadillac,Escalade ESV,74,50,77,76
0,2016,Cadillac,SRX,82,80,67,74
0,2016,Cadillac,XTS,82,80,71,68
0,2016,Chevrolet,Camaro,79,74,82,78
0,2016,Chevrolet,Colorado,76,78,70,82
0,2016,Chevrolet,Corvette,86,86,75,88
0,2016,Chevrolet,Cruze,77,89,66,81
0,2016,Chevrolet,Equinox,80,93,72,77
0,2016,Chevrolet,Impala,85,88,78,76
0,2016,Chevrolet,Impala Limited,85,88,78,76
0,2016,Chevrolet,Impala Limited Police,85,88,78,76
0,2016,Chevrolet,Malibu,78,80,75,78
0,2016,Chevrolet,Malibu Limited,78,80,75,78
0,2016,Chevrolet,Silverado 1500,85,84,75,92
0,2016,Chevrolet,Sonic,75,83,76,73
0,2016,Chevrolet,Spark,57,64,67,88
0,2016,Chevrolet,Spark EV,57,64,67,88
0,2016,Chevrolet,Suburban,75,68,69,81
0,2016,Chevrolet,Tahoe,79,70,78,87
0,2016,Chevrolet,Traverse,77,82,70,76
0,2016,Chevrolet,Trax,69,76,69,77
0,2016,Chevrolet,Volt,70,74,69,72
0,2016,Chrysler,200,66,68,67,76
0,2016,Chrysler,300,71,73,77,72
0,2016,Chrysler,Town and Country,70,81,66,72
0,2016,Dodge,Challenger,83,87,85,89
0,2016,Dodge,Charger,77,76,81,79
0,2016,Dodge,Dart,64,58,79,78
0,2016,Dodge,Durango,76,88,83,72
0,2016,Dodge,Grand Caravan,63,68,62,73
0,2016,Dodge,Journey,62,65,63,71
0,2016,FIAT,500,42,59,70,49
0,2016,FIAT,500L,53,49,79,75
0,2016,FIAT,500X,53,49,79,75
0,2016,FIAT,500c,42,59,70,49
0,2016,Ford,Edge,78,80,80,79
0,2016,Ford,Escape,75,82,77,79
0,2016,Ford,Expedition,76,75,70,79
0,2016,Ford,Expedition EL,76,75,70,79
0,2016,Ford,Explorer,70,64,78,79
0,2016,Ford,F-150,80,78,73,91
0,2016,Ford,Fiesta,64,66,74,72
0,2016,Ford,Focus,64,64,69,73
0,2016,Ford,Focus Electric,64,64,69,73
0,2016,Ford,Fusion,76,81,75,77
0,2016,Ford,Fusion Energi,76,81,75,77
0,2016,Ford,Mustang,78,78,82,76
0,2016,Ford,Super Duty F-250 SRW,78,79,65,93
0,2016,Ford,Super Duty F-350 DRW,78,79,65,93
0,2016,Ford,Super Duty F-350 SRW,78,79,65,93
0,2016,GMC,Acadia,70,69,70,74
0,2016,GMC,Canyon,73,76,65,82
0,2016,GMC,Sierra 1500,80,70,80,91
0,2016,GMC,Terrain,78,88,74,77
0,2016,GMC,Yukon,73,60,73,83
0,2016,GMC,Yukon XL,73,60,73,83
0,2016,Honda,Accord Coupe,79,84,78,82
0,2016,Honda,Accord Sedan,79,84,78,82
0,2016,Honda,CR-V,73,82,70,85
0,2016,Honda,Civic Coupe,70,69,79,82
0,2016,Honda,Civic Sedan,70,69,79,82
0,2016,Honda,Fit,68,77,70,83
0,2016,Honda,HR-V,66,71,75,77
0,2016,Honda,Odyssey,70,74,70,77
0,2016,Honda,Pilot,68,68,73,74
0,2016,Hyundai,Accent,69,83,71,71
0,2016,Hyundai,Azera,74,81,71,76
0,2016,Hyundai,Elantra,72,84,69,77
0,2016,Hyundai,Elantra GT,72,84,69,77
0,2016,Hyundai,Genesis,80,83,76,72
0,2016,Hyundai,Genesis Coupe,80,83,76,72
0,2016,Hyundai,Santa Fe,77,85,74,81
0,2016,Hyundai,Santa Fe Sport,77,85,74,81
0,2016,Hyundai,Sonata,78,86,76,79
0,2016,Hyundai,Sonata Hybrid,78,86,76,79
0,2016,Hyundai,Sonata Plug-In Hybrid,78,86,76,79
0,2016,Hyundai,Tucson,70,70,85,76
0,2016,Hyundai,Veloster,70,70,78,76
0,2016,INFINITI,QX50,84,85,70,70
0,2016,INFINITI,QX80,87,78,75,85
0,2016,Jaguar,F-TYPE,76,70,88,73
0,2016,Jaguar,XF,74,74,69,73
0,2016,Jeep,Cherokee,71,76,75,82
0,2016,Jeep,Compass,63,70,70,76
0,2016,Jeep,Grand Cherokee,75,78,79,81
0,2016,Jeep,Patriot,62,72,69,74
0,2016,Jeep,Renegade,62,62,76,77
0,2016,Jeep,Wrangler,65,67,70,87
0,2016,Jeep,Wrangler Unlimited,65,67,70,87
0,2016,Kia,Forte,73,80,77,75
0,2016,Kia,Forte Koup,73,80,77,75
0,2016,Kia,Optima,77,78,82,77
0,2016,Kia,Optima Hybrid,77,78,82,77
0,2016,Kia,Rio,58,73,68,74
0,2016,Kia,Sedona,70,73,73,73
0,2016,Kia,Sorento,75,77,79,75
0,2016,Kia,Soul,79,88,81,84
0,2016,Kia,Sportage,73,83,79,78
0,2016,Land Rover,Discovery Sport,57,43,66,69
0,2016,Land Rover,LR4,70,74,73,65
0,2016,Land Rover,Range Rover,75,78,73,65
0,2016,Land Rover,Range Rover Sport,73,71,76,73
0,2016,Lincoln,MKC,80,76,75,72
0,2016,Lincoln,MKX,79,69,75,76
0,2016,Lincoln,MKZ,85,84,78,72
0,2016,Lincoln,Navigator,82,69,77,82
0,2016,Lincoln,Navigator L,82,69,77,82
0,2016,Mazda,CX-3,64,69,73,74
0,2016,Mazda,CX-5,67,68,73,79
0,2016,Mazda,MX-5 Miata,71,82,72,72
0,2016,Mazda,Mazda3,71,79,72,80
0,2016,Mazda,Mazda6,74,79,76,75
0,2016,Mercedes-Benz,C-Class,85,82,79,78
0,2016,Mercedes-Benz,CLA,79,77,81,83
0,2016,Mercedes-Benz,E-Class,84,84,72,71
0,2016,Mercedes-Benz,GLA,72,65,72,72
0,2016,Mercedes-Benz,GLC,78,66,82,71
0,2016,Mercedes-Benz,GLE,86,83,78,74
0,2016,Mercedes-Benz,S-Class,86,85,67,83
0,2016,MINI,Cooper Hardtop,78,85,79,67
0,2016,MINI,Cooper Hardtop 4 Door,78,85,79,67
0,2016,Mitsubishi,Outlander,70,73,70,76
0,2016,Nissan,Altima,79,84,78,78
0,2016,Nissan,Frontier,71,79,59,85
0,2016,Nissan,JUKE,59,68,74,81
0,2016,Nissan,LEAF,59,65,68,81
0,2016,Nissan,Maxima,80,79,83,72
0,2016,Nissan,Murano,73,82,72,81
0,2016,Nissan,Pathfinder,70,75,74,81
0,2016,Nissan,Rogue,72,77,72,78
0,2016,Nissan,Versa,68,82,66,73
0,2016,Nissan,Versa Note,68,82,66,73
0,2016,Porsche,911,94,94,83,73
0,2016,Porsche,Boxster,90,89,86,88
0,2016,Porsche,Cayenne,88,81,81,73
0,2016,Porsche,Cayman,87,81,86,88
0,2016,Porsche,Macan,90,85,90,69
0,2016,Scion,FR-S,61,62,76,83
0,2016,Scion,iA,63,74,71,83
0,2016,Scion,iM,68,75,74,83
0,2016,Scion,tC,68,78,71,83
0,2016,Subaru,BRZ,63,68,74,81
0,2016,Subaru,Crosstrek,75,80,83,75
0,2016,Subaru,Forester,76,86,74,78
0,2016,Subaru,Impreza Sedan,71,78,68,78
0,2016,Subaru,Impreza Wagon,71,78,68,78
0,2016,Subaru,Legacy,77,76,80,77
0,2016,Subaru,Outback,75,76,76,76
0,2016,Subaru,WRX,68,62,80,75
0,2016,Subaru,WRX STI,68,62,80,75
0,2016,Toyota,4Runner,77,77,74,89
0,2016,Toyota,Avalon,79,85,63,78
0,2016,Toyota,Camry,82,91,74,81
0,2016,Toyota,Camry Hybrid,82,91,74,81
0,2016,Toyota,Corolla,82,91,78,86
0,2016,Toyota,Highlander,79,80,79,80
0,2016,Toyota,Prius,77,83,77,82
0,2016,Toyota,Prius v,76,87,69,83
0,2016,Toyota,RAV4,79,86,77,85
0,2016,Toyota,RAV4 Hybrid,79,86,77,85
0,2016,Toyota,Sequoia,75,73,78,83
0,2016,Toyota,Sienna,75,76,73,80
0,2016,Toyota,Tacoma,70,71,65,88
0,2016,Toyota,Tundra 2WD Truck,84,90,67,91
0,2016,Toyota,Tundra 4WD Truck,84,90,67,91
0,2016,Volkswagen,Beetle Convertible,78,86,79,77
0,2016,Volkswagen,Beetle Coupe,78,86,79,77
0,2016,Volkswagen,Golf,74,74,84,74
0,2016,Volkswagen,Golf SportWagen,74,74,84,74
0,2016,Volkswagen,Jetta Sedan,76,81,80,75
0,2016,Volkswagen,Passat,79,87,77,72
0,2016,Volkswagen,Tiguan,77,83,86,74
0,2016,Volkswagen,Touareg,76,72,74,73
0,2016,Volvo,S60,78,85,65,72
0,2016,Volvo,S60 Inscription,78,85,65,72
0,2016,Volvo,V60,69,62,72,74
0,2016,Volvo,V60 Cross Country,69,62,72,74
0,2016,Volvo,XC60,76,76,70,75
0,2016,Volvo,XC70,72,67,73,74
0,2016,Volvo,XC90,67,44,82,74
0,2016,Volvo,XC90 Hybrid,67,44,82,74
0,2015,Acura,ILX,74,80,61,74
0,2015,Acura,MDX,78,75,69,73
0,2015,Acura,RDX,76,77,61,71
0,2015,Acura,RLX,81,81,68,80
0,2015,Acura,TLX,73,65,70,69
0,2015,Audi,A3,81,77,84,71
0,2015,Audi,A4,83,83,77,69
0,2015,Audi,A5,84,84,79,69
0,2015,Audi,A6,82,79,77,67
0,2015,Audi,A7,84,87,68,80
0,2015,Audi,A8,82,79,66,80
0,2015,Audi,Q3,82,84,81,69
0,2015,Audi,Q5,80,75,79,69
0,2015,Audi,Q7,74,57,78,72
0,2015,Audi,allroad,74,68,70,80
0,2015,BMW,2 Series,84,82,83,85
0,2015,BMW,3 Series,78,78,75,67
0,2015,BMW,3 Series Gran Turismo,78,78,75,67
0,2015,BMW,4 Series,85,85,86,70
0,2015,BMW,5 Series,84,84,81,66
0,2015,BMW,5 Series Gran Turismo,84,84,81,66
0,2015,BMW,6 Series,83,87,69,78
0,2015,BMW,7 Series,78,74,65,78
0,2015,BMW,X1,75,79,69,67
0,2015,BMW,X3,79,80,73,68
0,2015,BMW,X4,77,81,68,78
0,2015,BMW,X5,82,79,80,69
0,2015,BMW,X5 M,82,79,80,69
0,2015,BMW,X6,79,78,71,78
0,2015,BMW,X6 M,79,78,71,78
0,2015,Buick,Enclave,81,83,79,70
0,2015,Buick,Encore,74,74,81,75
0,2015,Buick,Verano,80,87,76,73
0,2015,Cadillac,ATS Coupe,77,75,59,73
0,2015,Cadillac,ATS Sedan,77,75,59,73
0,2015,Cadillac,CTS Sedan,79,70,69,85
0,2015,Cadillac,CTS-V Coupe,79,70,69,85
0,2015,Cadillac,Escalade,72,49,71,74
0,2015,Cadillac,Escalade ESV,72,49,71,74
0,2015,Cadillac,SRX,81,75,73,72
0,2015,Cadillac,XTS,79,73,66,85
0,2015,Chevrolet,Camaro,76,79,71,77
0,2015,Chevrolet,Colorado,75,73,74,80
0,2015,Chevrolet,Corvette,79,69,77,85
0,2015,Chevrolet,Cruze,74,82,71,73
0,2015,Chevrolet,Equinox,78,88,73,75
0,2015,Chevrolet,Impala,82,84,76,75
0,2015,Chevrolet,Impala Limited,82,84,76,75
0,2015,Chevrolet,Impala Limited Police,82,84,76,75
0,2015,Chevrolet,Malibu,81,94,69,76
0,2015,Chevrolet,Silverado 1500,82,82,69,91
0,2015,Chevrolet,Silverado 2500HD Built After Aug 14,80,77,69,91
0,2015,Chevrolet,Sonic,72,78,77,71
0,2015,Chevrolet,Spark,58,66,67,88
0,2015,Chevrolet,Spark EV,58,66,67,88
0,2015,Chevrolet,Suburban,71,61,65,81
0,2015,Chevrolet,Traverse,80,88,73,74
0,2015,Chevrolet,Trax,75,83,77,75
0,2015,Chevrolet,Volt,70,79,63,71
0,2015,Chrysler,200,63,56,73,74
0,2015,Chrysler,300,71,74,74,72
0,2015,Chrysler,Town and Country,68,74,68,72
0,2015,Dodge,Challenger,81,81,87,86
0,2015,Dodge,Charger,77,74,83,78
0,2015,Dodge,Dart,67,68,77,75
0,2015,Dodge,Durango,74,76,77,82
0,2015,Dodge,Grand Caravan,61,69,57,71
0,2015,Dodge,Journey,66,69,70,69
0,2015,FIAT,500,54,66,69,69
0,2015,FIAT,500e,54,66,69,69
0,2015,Ford,C-Max Energi,70,74,74,70
0,2015,Ford,C-Max Hybrid,70,74,74,70
0,2015,Ford,Escape,74,81,75,76
0,2015,Ford,Expedition,74,68,75,78
0,2015,Ford,Expedition EL,74,68,75,78
0,2015,Ford,Explorer,70,70,72,78
0,2015,Ford,F-150,85,80,90,90
0,2015,Ford,Fiesta,59,56,73,70
0,2015,Ford,Focus,64,72,72,78
0,2015,Ford,Focus Electric,64,72,72,78
0,2015,Ford,Fusion,73,77,72,75
0,2015,Ford,Fusion Energi,73,77,72,75
0,2015,Ford,Mustang,75,72,83,75
0,2015,Ford,Super Duty F-250 SRW,79,79,70,91
0,2015,Ford,Super Duty F-350 DRW,79,79,70,91
0,2015,Ford,Super Duty F-350 SRW,79,79,70,91
0,2015,Ford,Taurus,78,84,71,71
0,2015,Ford,Transit Connect Wagon,54,55,71,78
0,2015,Ford,Transit Wagon,54,55,71,78
0,2015,GMC,Acadia,75,78,71,72
0,2015,GMC,Canyon,73,69,73,80
0,2015,GMC,Sierra 1500,79,74,71,90
0,2015,GMC,Terrain,78,84,77,75
0,2015,GMC,Yukon,72,59,73,82
0,2015,GMC,Yukon XL,72,59,73,82
0,2015,Honda,Accord Hybrid,76,82,75,80
0,2015,Honda,Accord Sedan,76,82,75,80
0,2015,Honda,CR-V,71,76,71,83
0,2015,Honda,Civic Coupe,73,80,75,79
0,2015,Honda,Civic Hybrid,73,80,75,79
0,2015,Honda,Civic Sedan,73,80,75,79
0,2015,Honda,Crosstour,66,72,74,74
0,2015,Honda,Fit,64,69,70,81
0,2015,Honda,Odyssey,74,79,74,76
0,2015,Honda,Pilot,70,75,69,76
0,2015,Hyundai,Accent,59,72,70,76
0,2015,Hyundai,Elantra,72,77,76,76
0,2015,Hyundai,Elantra GT,72,77,76,76
0,2015,Hyundai,Genesis,78,76,79,71
0,2015,Hyundai,Santa Fe,78,83,77,79
0,2015,Hyundai,Santa Fe Sport,78,83,77,79
0,2015,Hyundai,Sonata,79,87,78,78
0,2015,Hyundai,Sonata Hybrid,79,87,78,78
